bill_number,bill_id,session_id,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1121810,1400,AJR42,4,Passed,2018-09-05,"Title X: family planning.","Relative to Title X.",0,,2018-09-05,"Chaptered by Secretary of State - Res. Chapter 198, Statutes of 2018.",https://legiscan.com/CA/bill/AJR42/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR42
1122735,1400,AJR43,2,Engrossed,2018-08-30,Housing.,"Relative to housing.",489,"Senate Rules",2018-08-31,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR43/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR43
1122989,1400,AJR44,2,Engrossed,2018-08-30,"Trade with the People’s Republic of China.","Relative to trade with the People’s Republic of China.",489,"Senate Rules",2018-08-31,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR44/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR44
1123124,1400,AJR45,2,Engrossed,2018-07-05,"Korean War: 68th anniversary: peace talks.","Relative to the 68th anniversary of the Korean War.",489,"Senate Rules",2018-08-06,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR45/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR45
1123113,1400,AJR46,4,Passed,2018-09-06,"Federal zero tolerance immigration policy: family separation.","Relative to federal zero tolerance immigration policy.",0,,2018-09-06,"Chaptered by Secretary of State - Res. Chapter 204, Statutes of 2018.",https://legiscan.com/CA/bill/AJR46/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR46
1123982,1400,AJR47,2,Engrossed,2018-08-30,"Climate change and coastal resources.","Relative to climate change and coastal resources.",489,"Senate Rules",2018-08-31,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR47/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR47
1124041,1400,AJR48,4,Passed,2018-09-05,"Consumer Financial Protection Bureau.","Relative to consumer loans.",0,,2018-09-05,"Chaptered by Secretary of State - Res. Chapter 199, Statutes of 2018.",https://legiscan.com/CA/bill/AJR48/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR48
1125347,1400,AJR49,1,Introduced,2018-08-06,"Federal Clean Air Act.","Relative to vehicular air pollution.",0,,2018-08-07,"From printer.",https://legiscan.com/CA/bill/AJR49/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR49
1125341,1400,AJR50,2,Engrossed,2018-08-30,"Federal Clean Air Act.","Relative to vehicular air pollution.",489,"Senate Rules",2018-08-31,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR50/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR50
1125354,1400,AJR51,2,Engrossed,2018-08-30,"Federal employee rights.","Relative to rights of federal employees.",0,,2018-08-31,"From committee: Ordered to third reading.",https://legiscan.com/CA/bill/AJR51/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR51
1125505,1400,AJR52,2,Engrossed,2018-08-30,"Vietnam: political repression.","Relative to Vietnam.",489,"Senate Rules",2018-08-31,"In Senate. To Com. on RLS.",https://legiscan.com/CA/bill/AJR52/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180AJR52
892578,1400,ACA1,4,Passed,2017-07-18,"Greenhouse Gas Reduction Reserve Fund.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 24 to Article XX thereof, relating to climate change.",0,,2017-07-18,"Chaptered by Secretary of State - Res. Chapter 105, Statutes of 2017.",https://legiscan.com/CA/bill/ACA1/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA1
919127,1400,ACA2,1,Introduced,2017-01-18,"Sales and use taxes: food products.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 34 of Article XIII thereof, relating to taxation.",0,,2018-01-08,"In committee: Refused adoption.",https://legiscan.com/CA/bill/ACA2/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA2
921912,1400,ACA3,6,Failed,2018-01-03,"Elections: initiatives and referenda.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Sections 9 and 10 of, and adding Section 7.5 to, Article II thereof, and by amending Section 8 of Article IV thereof, relating to elections.",453,"Assembly Elections and Redistricting",2018-01-03,"From committee: Without further action pursuant to Joint Rule 62(a).",https://legiscan.com/CA/bill/ACA3/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA3
967663,1400,ACA4,1,Introduced,2017-02-17,"Local government financing: affordable housing and public infrastructure: voter approval.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Sections 1 and 4 of Article XIII   A thereof, by amending Section 2 of, and by adding Section 2.5 to, Article XIII   C thereof, by amending Section 3 of Article XIII   D thereof, and by amending Section 18 of Article XVI thereof, relating to local finance.",465,"Assembly Local Government",2017-04-24,"Referred to Coms. on L. GOV. and APPR.",https://legiscan.com/CA/bill/ACA4/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA4
967573,1400,ACA5,4,Passed,2017-04-17,"Motor vehicle fees and taxes: restriction on expenditures: appropriations limit.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 1 of Article XIX A thereof, by adding Section 15 to Article XIII B thereof, and by adding Article XIX D thereto, relating to transportation.",0,,2017-04-17,"Chaptered by Secretary of State - Res. Chapter 30, Statutes of 2017.",https://legiscan.com/CA/bill/ACA5/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA5
967661,1400,ACA6,1,Introduced,2017-02-17,"School facilities: bonded indebtedness: vote requirement.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 1 of Article XIII A thereof, and by amending Section 18 of Article XVI thereof, relating to school facilities.",0,,2017-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/ACA6/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA6
967681,1400,ACA7,1,Introduced,2017-02-17,"Property taxation: intercounty base year value transfers.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article XIII A thereof, relating to taxation.",0,,2017-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/ACA7/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA7
967679,1400,ACA8,1,Introduced,2017-02-17,"State taxation: vote requirements.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 3 of Article XIII A thereof, relating to taxation.",0,,2017-02-19,"From printer. May be heard in committee March 21.",https://legiscan.com/CA/bill/ACA8/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA8
975316,1400,ACA9,1,Introduced,2017-02-23,"Budget bill: passage requirements.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 12 of Article IV thereof, relating to the Legislature.",0,,2017-02-24,"From printer. May be heard in committee March 26.",https://legiscan.com/CA/bill/ACA9/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA9
984789,1400,ACA10,1,Introduced,2017-03-06,"Elections: voter qualifications.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article II thereof, relating to elections.",0,,2018-08-31,"Ordered to inactive file at the request of Assembly Member Low.",https://legiscan.com/CA/bill/ACA10/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA10
995660,1400,ACA11,1,Introduced,2017-03-20,"California Middle Class Affordable Housing and Homeless Shelter: funding.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Article XXXIVÂ A thereto, relating to housing.",459,"Assembly Housing and Community Development",2017-08-22,"Re-referred to Com. on H. & C.D.",https://legiscan.com/CA/bill/ACA11/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA11
1001777,1400,ACA12,1,Introduced,2017-03-30,"Property taxation: base year value transfers: persons with a severely disabled child.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article XIII A thereof, relating to taxation.",0,,2018-08-16,"In committee: Held under submission.",https://legiscan.com/CA/bill/ACA12/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA12
1003534,1400,ACA13,1,Introduced,2017-04-04,"Public education: Higher Education Assistance Fund: appropriations limit: minimum funding requirements for school districts and community college districts.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 15 to Article XIII B thereof, and by adding Section 24 to Article XVI thereof, relating to public education.",0,,2017-04-05,"From printer. May be heard in committee May 5.",https://legiscan.com/CA/bill/ACA13/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA13
1009941,1400,ACA14,1,Introduced,2017-05-01,"Postsecondary education: Campus Free Speech Act.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 8.5 to Article IX thereof, relating to postsecondary education.",463,"Assembly Judiciary",2018-01-30,"In committee: Set, second hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/ACA14/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA14
1012513,1400,ACA15,1,Introduced,2017-05-09,"Public employee retirement benefits.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 24 to Article XVI thereof, relating to public employee retirement benefits.",0,,2017-05-10,"From printer. May be heard in committee June 9.",https://legiscan.com/CA/bill/ACA15/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA15
1018486,1400,ACA16,1,Introduced,2017-06-07,"Redistricting: Senate districts.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article XXI thereof, relating to redistricting.",453,"Assembly Elections and Redistricting",2018-06-27,"In committee: Set, first hearing. Failed passage.",https://legiscan.com/CA/bill/ACA16/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA16
1022835,1400,ACA17,4,Passed,2017-09-25,"Ballot measures: effective date.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 10 of Article II thereof, and by amending Section 4 of Article XVIII thereof, relating to ballot measures.",0,,2017-09-25,"Chaptered by Secretary of State - Res. Chapter 190, Statutes of 2017.",https://legiscan.com/CA/bill/ACA17/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA17
1022949,1400,ACA18,1,Introduced,2017-07-20,Gambling.,"A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 19 of Article IV thereof, relating to gaming.",456,"Assembly Governmental Organization",2018-05-31,"Referred to Coms. on G.O. and APPR.",https://legiscan.com/CA/bill/ACA18/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA18
1025559,1400,ACA19,1,Introduced,2017-09-06,"Local government taxation: voter approval.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Sections 1 and 2 of Article XIII C thereof, relating to local government.",0,,2017-09-07,"From printer. May be heard in committee October 7.",https://legiscan.com/CA/bill/ACA19/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA19
1045916,1400,ACA20,1,Introduced,2018-01-03,"Property taxation: base year value: transfer.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article XIII A thereof, relating to taxation.",0,,2018-01-04,"From printer. May be heard in committee February 3.",https://legiscan.com/CA/bill/ACA20/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA20
1045925,1400,ACA21,1,Introduced,2018-01-03,"State infrastructure: funding: California Infrastructure Investment Fund.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 25 to Article XVI thereof, relating to state infrastructure.",452,"Assembly Budget",2018-05-01,"Re-referred to Com. on BUDGET.",https://legiscan.com/CA/bill/ACA21/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA21
1064777,1400,ACA22,1,Introduced,2018-01-18,"Middle Class Fiscal Relief Act.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 15 to Article XIII B thereof, and by adding Article XXXIV A thereto, relating to fiscal relief.",0,,2018-01-19,"From printer. May be heard in committee February 18.",https://legiscan.com/CA/bill/ACA22/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA22
1086488,1400,ACA23,1,Introduced,2018-02-12,"Legislative committees: prohibition on holding bills in committee.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 11 of Article IV thereof, relating to the Legislature.",0,,2018-02-13,"From printer. May be heard in committee March 15.",https://legiscan.com/CA/bill/ACA23/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA23
1089235,1400,ACA24,1,Introduced,2018-02-14,"Property taxation: transfer of base year value: disaster relief.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 2 of Article XIII A thereof, relating to taxation.",469,"Assembly Revenue and Taxation",2018-06-28,"Referred to Com. on REV. & TAX.",https://legiscan.com/CA/bill/ACA24/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA24
1090904,1400,ACA25,1,Introduced,2018-02-15,"Juveniles: realignment funding.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 36 of Article XIII thereof, relating to juveniles.",0,,2018-02-16,"From printer. May be heard in committee March 18.",https://legiscan.com/CA/bill/ACA25/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA25
1092954,1400,ACA26,1,Introduced,2018-02-16,"University of California: suspension and expulsion of regents.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 9 of Article IX thereof, relating to the University of California.",0,,2018-02-17,"From printer. May be heard in committee March 19.",https://legiscan.com/CA/bill/ACA26/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA26
1092912,1400,ACA27,1,Introduced,2018-02-16,"University of California: Office of the President of the University of California: terms of regents.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by amending Section 9 of Article IX thereof, relating to the University of California.",458,"Assembly Higher Education",2018-06-26,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/ACA27/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA27
1096789,1400,ACA28,1,Introduced,2018-02-26,"Water: projects: funding.","A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 8 to Article X thereof, relating to water.",0,,2018-02-27,"From printer. May be heard in committee March 29.",https://legiscan.com/CA/bill/ACA28/2017,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201720180ACA28
